Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,PFK,0.0,0.955992048016885,1.8370402386388036,2.609250463032084,3.381460687425364,4.153670911818645,4.925881136211925,5.698091360605205,6.470301584998484,7.242511809391765,8.014722033785045,8.786932258178325,9.559142482571607,10.331352706964886,11.103562931358166,11.875773155751446
GLC_wt,PFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,PGI,0.0,0.990930300435771,1.869681504488029,2.4200714748170595,2.970461445146089,3.520851415475119,4.07124138580415,4.62163135613318,5.17202132646221,5.722411296791242,6.272801267120271,6.823191237449301,7.373581207778333,7.923971178107362,8.474361148436392,9.024751118765423
GLC_wt,PGK,0.0,-1.8823903299922442,-3.622401784510581,-5.254681107987237,-6.886960431463892,-8.519239754940548,-10.151519078417204,-11.783798401893858,-13.416077725370513,-15.04835704884717,-16.680636372323825,-18.31291569580048,-19.945195019277133,-21.57747434275379,-23.209753666230444,-24.8420329897071
GLC_wt,PGL,0.0,0.0,0.10386929913286196,0.5362361004509175,0.9686029017689732,1.400969703087029,1.8333365044050844,2.2657033057231404,2.698070107041196,3.1304369083592505,3.5628037096773073,3.995170510995361,4.427537312313415,4.8599041136314725,5.292270914949528,5.724637716267583
GLC_wt,ACALD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,AKGt2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,PGM,0.0,-1.816203644391822,-3.4293871611781563,-4.935832974333058,-6.442278787487959,-7.94872460064286,-9.455170413797761,-10.961616226952662,-12.468062040107563,-13.974507853262462,-15.480953666417367,-16.987399479572268,-18.493845292727165,-20.000291105882066,-21.506736919036967,-23.01318273219187
GLC_wt,PIt2r,0.0,0.16275465261916688,0.47462760351135547,0.784055233471675,1.093482863431996,1.4029104933923144,1.712338123352633,2.0217657533129536,2.3311933832732756,2.640621013233593,2.950048643193911,3.2594762731542266,3.568903903114554,3.87833153307488,4.187759163035199,4.49718679299551
GLC_wt,ALCD2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ACALDt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ACKr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,PPC,0.0,0.12678112717685186,0.3697210592389011,0.610756157619931,0.8517912560009595,1.0928263543819887,1.333861452763018,1.5748965511440474,1.8159316495250766,2.0569667479061042,2.298001846287136,2.5390369446681653,2.780072043049196,3.021107141430221,3.2621422398112507,3.503177338192284
GLC_wt,ACONTa,0.0,1.3753144879654258,2.143659470072134,2.811890924664615,3.480122379257097,4.148353833849579,4.81658528844206,5.484816743034541,6.153048197627022,6.821279652219505,7.489511106811985,8.157742561404467,8.825974015996946,9.49420547058943,10.162436925181911,10.83066837977439
GLC_wt,ACONTb,0.0,1.3753144879654258,2.143659470072134,2.811890924664615,3.480122379257097,4.148353833849579,4.81658528844206,5.484816743034541,6.153048197627022,6.821279652219505,7.489511106811985,8.157742561404467,8.825974015996946,9.49420547058943,10.162436925181911,10.83066837977439
GLC_wt,ATPM,0.0,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39
GLC_wt,PPCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ACt2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,PPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ADK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
