Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,CYTBD,0.0,8.132184590519394,12.720617634682256,17.3671629959384,22.013708357194556,24.22565474812091,24.012877995979423,23.800086865533203,23.56416238056512,23.286236631725775,23.008310890210076,22.730385137664722,22.374551118283147,21.710098390347078,21.04566497625465,20.58453632150122
GLC_wt,D_LACt2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
GLC_wt,ENO,0.0,1.8162036443918166,3.429387161178145,4.93583297433304,6.442278787487949,7.975066557742126,9.534089528677038,11.093112532237013,12.750198965833086,14.585457661623138,16.42071635671258,18.2559750545508,20.204670551970516,22.602627599477092,25.000572605251026,27.337315350752196
GLC_wt,SUCCt3,0.0,0.0,0.0,0.0,0.0,0.0,1.299851819756756e-07,1.2854736378061952e-07,0.0,0.0,0.0,0.0,3.157119530829576e-07,0.0,0.0,0.0
GLC_wt,ETOHt2r,0.0,0.0,0.0,0.0,0.0,0.0,-6.11485682475902e-07,-6.071585595695424e-07,0.0,0.0,0.0,-7.531752999057062e-13,-1.5320629930037707e-05,0.0,0.0,0.0
GLC_wt,SUCDi,0.0,1.3275813227954254,2.0044592848359137,2.581940890306635,3.1594224957773727,2.8985376383441412,1.8026886239370834,0.7068329250204599,0.0,0.0,0.0,0.0,9.697771738219867e-07,0.0,0.0,0.0
GLC_wt,SUCOAS,0.0,-1.3275813227954256,-2.0044592848359133,-2.581940890306635,-3.1594224957773727,-2.8985376383441412,-1.8026887652403,-0.7068330607250349,0.0,0.0,0.0,0.0,-1.9772226318571176e-06,0.0,0.0,0.0
GLC_wt,TALA,0.0,-0.007914971961173722,0.011541337602557485,0.14061573372157327,0.26969012984058166,0.47504877228994413,0.756381396622899,1.0377153791833058,1.2415193295728162,1.3044553405486745,1.3673913517921876,1.4303273623367583,1.3844303053841005,0.9075206337809976,0.43061982931968446,0.0029023488750182513
GLC_wt,THD2,0.0,0.0,0.0,0.0,0.0,0.0,6.748625193897141e-07,6.688786870950709e-07,0.0,0.0,0.0,0.0,0.6359073316681928,3.7902312446953497,6.94449882083149,9.848247076140105
GLC_wt,TKT1,0.0,-0.007914971961173722,0.011541337602557485,0.14061573372157327,0.26969012984058166,0.47504877228994413,0.756381396622899,1.0377153791833058,1.2415193295728162,1.3044553405486745,1.3673913517921876,1.4303273623367583,1.3844303053841005,0.9075206337809976,0.43061982931968446,0.0029023488750182513
GLC_wt,TKT2,0.0,-0.023886491681596934,-0.03503505211870306,0.06367443943737569,0.16238393099344764,0.34592748412913393,0.6139601969972792,0.8819942692810687,1.0742088672450978,1.1286634532099928,1.1831180394064729,1.2375726247635899,1.1835775058688722,0.7000904464381952,0.2166118141992253,-0.21868479467583923
GLC_wt,TPI,0.0,0.9559920480168838,1.8370402386387958,2.6092504630320716,3.3814606874253563,4.105181854342946,4.780611126794093,5.456039588540233,6.214559455502501,7.124050590252774,8.033541724618132,8.943032860779596,9.96260368958437,11.41813014775498,12.873646634543555,14.276724599403966
GLC_wt,EX_ac_e,0.0,0.0,0.0,0.0,0.0,1.1262759257536088,3.37425393221291,5.622244562445973,7.631611131927854,9.207394608587492,10.783178083443019,12.358961561015596,14.059898058159106,16.256642904043915,18.453350110532533,20.558221913620944
GLC_wt,EX_acald_e,0.0,0.0,0.0,0.0,0.0,0.0,5.912523955470172e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_akg_e,0.0,0.0,0.0,0.0,0.0,0.0,4.2594059003232583e-07,4.235528514219895e-07,0.0,0.0,0.0,0.0,1.3073570709292975e-06,0.0,0.0,0.0
GLC_wt,EX_co2_e,0.0,4.117240976558261,6.50946938287229,8.929985460079894,11.350501537287503,12.526337405203703,12.462540423335627,12.39873755953151,11.621943177887236,9.5497174376702,7.477491705651614,5.405265961285889,3.4578241832674523,2.0043133304034795,0.5508345048549705,-0.758561455974867
GLC_wt,EX_etoh_e,0.0,0.0,0.0,0.0,0.0,0.0,8.976873567757528e-07,8.932877577561005e-07,0.0,0.0,0.0,0.0,1.6717278660648033e-05,0.0,0.0,0.0
GLC_wt,EX_for_e,0.0,0.0,0.0,0.0,0.0,0.0,1.5314022012303346e-06,1.5194384485657637e-06,1.3918972186802616,5.312746359998947,9.23359549247541,13.154444638268556,16.745385972447167,19.030059206476515,21.314714339291314,23.520921818820185
GLC_wt,EX_fru_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_fum_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_glc__D_e,0.0,-1.0,-2.0,-3.0,-4.0,-5.0,-6.0,-7.0,-8.0,-9.0,-10.0,-11.0,-12.0,-13.0,-14.0,-15.0
GLC_wt,EX_gln__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_glu__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_h_e,0.0,4.273792217757916,12.46329813358015,20.588592099694683,28.71388606580923,35.67762521175162,41.48450971748547,47.2914008593048,53.79383480434736,61.559997738905444,69.32616067246906,77.0923236992018,84.55103984183584,90.79259860076645,97.03411086055316,103.37327642864814
GLC_wt,EX_h2o_e,0.0,4.439520583902998,7.449306095574187,10.482537161143082,13.5157682267115,15.131797547803707,15.336375064294955,15.540942565191997,14.997999498607541,13.096915288445523,11.195831087209779,9.294746821774611,7.510693819057583,6.189921243644229,4.86917241439367,3.712711088296235
GLC_wt,EX_lac__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_mal__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
