Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,PFK,0.0,0.9559920480169739,1.8370402386389892,2.609250463032084,3.3814606874253523,4.1536717319776075,4.844780473077928,5.520510675169481,6.196240877237729,6.953983491606025,7.878349588657153,8.802778647488157,9.727080706481875,10.654046103424859,11.590988742807161,12.527933409063532
GLC_wt,PFL,0.0,-0.0,0.0,0.0,0.0,9.547578510080547e-07,0.0,0.0,0.0,1.4060002836978072,5.668541268739028,9.932554001755975,14.193636619360698,17.94375136374213,19.72720585693401,21.510652567816805
GLC_wt,PGI,0.0,0.990930300435771,1.8696815044885853,2.4200714748170604,2.970461445146059,3.520852187659804,3.717852820071818,3.8478401033513205,3.9778273865292717,4.337941825231725,5.165602252327359,5.993406100963494,6.8209205891244515,7.654503765591494,8.510821110861691,9.367146485298552
GLC_wt,PGK,0.0,-1.8823903299922446,-3.6224017845107666,-5.254681107987234,-6.886960431463877,-8.519240178944502,-10.136317457557018,-11.75051243174556,-13.364707405929735,-15.070438743108978,-16.962143112947206,-18.853938117935794,-20.74555103782738,-22.64097742238955,-24.55068958753116,-26.460401533589913
GLC_wt,PGL,0.0,0.0,0.10386929913230582,0.5362361004509165,0.968602901769003,1.4009689440897184,2.1948455941011886,3.057275525464559,3.919705456931814,4.553181838243934,4.7214966231710935,4.889671376460024,5.05812871234575,5.220659086288622,5.360986218525432,5.50130531821095
GLC_wt,ACALD,0.0,0.0,0.0,0.0,0.0,-3.0034972240843935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2640690090283704,-1.5416097377956242,-2.8191414954569023
GLC_wt,AKGt2r,0.0,0.0,0.0,0.0,0.0,-9.77088222696944e-08,0.0,0.0,0.0,0.0,-1.2048568886972625e-07,0.0,0.0,0.0,0.0,-4.4390807226658896e-07
GLC_wt,PGM,0.0,-1.8162036443918224,-3.4293871611783424,-4.935832974333056,-6.4422787874879415,-7.948725120882475,-9.499228811717106,-11.05808794739705,-12.616947083089656,-14.275907038521588,-16.138240272682253,-18.00068888001181,-19.86290594026359,-21.729970721963472,-23.615195757107443,-25.50042054846902
GLC_wt,PIt2r,0.0,0.1627546526191664,0.4746276035114221,0.7840552334716782,1.093482863432135,1.4029082392941736,1.5666163111305242,1.7026884696342626,1.8387606280961257,1.9537725813272884,2.025996582950656,2.098160408790739,2.1704455350320284,2.2401873989688497,2.3004018408955575,2.36061692285833
GLC_wt,ALCD2x,0.0,0.0,0.0,0.0,0.0,-3.0034972240843935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2640690090283704,-1.5416097377956242,-2.8191414954569023
GLC_wt,ACALDt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ACKr,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8837595368039282,-4.124741978854372,-6.36572442144615,-8.410287351486792,-10.055786688258937,-11.701587788113386,-13.346790307567069,-14.740406926273554,-15.167315322810742,-15.594230057286076
GLC_wt,PPC,0.0,0.1267811271768517,0.3697210592389002,0.6107561576199296,0.8517912560009631,1.0928246289824248,1.2203484114430854,1.326344653976665,1.4323408964776267,1.521931853386113,1.5781937282572034,1.6344057594886114,1.6907137644243273,1.7450406422065277,1.791945936137836,1.8388522987427316
GLC_wt,ACONTa,0.0,1.3753144879654262,2.1436594700723184,2.811890924664615,3.480122379257065,4.148354240034108,3.3716327225144638,2.320900972634786,1.2701692223398724,0.5730081925664006,0.5941910412432189,0.6153546810134922,0.6365546763112112,0.6570087761294747,0.6746686454840563,0.6923295540131187
GLC_wt,ACONTb,0.0,1.3753144879654262,2.1436594700723184,2.811890924664615,3.480122379257065,4.148354240034108,3.3716327225144638,2.320900972634786,1.2701692223398724,0.5730081925664006,0.5941910412432189,0.6153546810134922,0.6365546763112112,0.6570087761294747,0.6746686454840563,0.6923295540131187
GLC_wt,ATPM,0.0,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39
GLC_wt,PPCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ACt2r,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8837595368039282,-4.124741978854372,-6.36572442144615,-8.410287351486792,-10.055786688258937,-11.701587788113386,-13.346790307567069,-14.740406926273554,-15.167315322810742,-15.594230057286076
GLC_wt,PPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ADK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,AKGDH,0.0,1.3275813227954425,2.00445928483612,2.581940890306665,3.159422495777361,3.736902272996379,2.9121708642279125,1.8215314698516258,0.7308920750723851,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
GLC_wt,ATPS4r,0.0,8.127017069033345,11.357192446811393,14.750219032925916,18.14324561904021,21.536268995805546,21.824379614269777,21.523691995520544,21.22300437587904,20.286116714606138,18.056676006839854,15.825738624777317,13.597785625677743,11.571554364826852,10.325233087334434,9.07891154498567
GLC_wt,PTAr,0.0,0.0,0.0,0.0,0.0,0.0,1.8837595368039282,4.124741978854372,6.36572442144615,8.410287351486792,10.055786688258937,11.701587788113386,13.346790307567069,14.740406926273554,15.167315322810742,15.594230057286076
GLC_wt,PYK,0.0,0.6664562682208669,0.9926915758887326,1.214439071940476,1.436186567992387,1.6579363430765226,2.0578157505043038,2.4914775515585483,2.9251393526639786,3.478279056892619,4.274158867699425,5.070212479208802,5.865921407025519,6.668818062249476,7.498640965773786,8.328462399575406
GLC_wt,BIOMASS_Ecoli_core_w_GAM,0.0,0.04424243689867801,0.12902047014199486,0.2131337791806007,0.29724708821920826,0.38136033292916194,0.42586139427801595,0.46285059114205235,0.4998397879947051,0.5311040806065442,0.5507371926904764,0.5703537686657635,0.5900034074624259,0.6089616981457733,0.6253301005506129,0.6416985194658381
GLC_wt,PYRt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,CO2t,0.0,-4.117240976558308,-6.5094693828723305,-8.929985460079937,-11.350501537287544,-13.771016669522467,-14.10973636219402,-14.053677710945648,-13.997619059099023,-13.172025311076816,-10.782983187495146,-8.392580619561357,-6.004892759237894,-4.132627220211569,-4.243708927871652,-4.354788802279713
GLC_wt,RPE,0.0,-0.031801463642769756,-0.023493714516528694,0.2042901731589286,0.4320740608340351,0.6598574887503307,1.1571212258604213,1.7054866787301322,2.253852131677282,2.6536969456893056,2.7517945213414814,2.849810628723066,2.9479913589465085,3.0427177222318993,3.1245035360745073,3.206283983015256
GLC_wt,CS,0.0,1.3753144879654262,2.1436594700723184,2.811890924664615,3.480122379257065,4.148354240034108,3.3716327225144638,2.320900972634786,1.2701692223398724,0.5730081925664006,0.5941910412432189,0.6153546810134922,0.6365546763112112,0.6570087761294747,0.6746686454840563,0.6923295540131187
GLC_wt,RPI,0.0,-0.031801463642769756,-0.1273630136488345,-0.3319459272919879,-0.5365288409349679,-0.7411114553393877,-1.0377243682407673,-1.351788846734427,-1.665853325254532,-1.8994848925546286,-1.9697021018296121,-2.039860747736958,-2.110137353399242,-2.1779413640567227,-2.2364826824509247,-2.2950213351956945
GLC_wt,SUCCt2_2,0.0,0.0,0.0,0.0,0.0,2.472292944199632e-06,0.0,0.0,0.0,0.0,3.2592918971328457e-07,0.0,0.0,0.0,0.0,5.554717493451298e-07
GLC_wt,CYTBD,0.0,8.132184590519493,12.720617634682345,17.367162995938493,22.013708357194567,26.660252986437833,27.23479600853842,27.03715228505264,26.839508560396688,26.522032050672983,25.96109615696265,25.398943256969712,24.839216259101864,24.272826547655868,23.68551597859294,23.09821411851503
GLC_wt,D_LACt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ENO,0.0,1.8162036443918224,3.4293871611783424,4.935832974333056,6.4422787874879415,7.948725120882475,9.499228811717106,11.05808794739705,12.616947083089656,14.275907038521588,16.138240272682253,18.00068888001181,19.86290594026359,21.729970721963472,23.615195757107443,25.50042054846902
GLC_wt,SUCCt3,0.0,0.0,0.0,0.0,0.0,9.210323453108374e-07,0.0,0.0,0.0,0.0,1.6437369198289283e-07,0.0,0.0,0.0,0.0,5.554717493451298e-07
GLC_wt,ETOHt2r,0.0,0.0,0.0,0.0,0.0,-1.5581781983391728e-07,0.0,0.0,0.0,0.0,-3.211653165635653e-12,0.0,0.0,-0.2640690090283704,-1.5416097377956242,-2.8191398284440927
GLC_wt,SUCDi,0.0,1.3275813227954425,2.00445928483612,2.581940890306665,3.159422495777361,3.7369041220772266,2.9121708642279125,1.8215314698516258,0.7308920750723851,0.0,6.134472181804173e-08,0.0,0.0,0.0,0.0,0.0
GLC_wt,SUCOAS,0.0,-1.3275813227954425,-2.00445928483612,-2.581940890306665,-3.159422495777361,-3.736902272996379,-2.9121708642279125,-1.8215314698516258,-0.7308920750723851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,TALA,0.0,-0.007914971961173498,0.011541337602365725,0.1406157337215627,0.2696901298405846,0.398764284468879,0.6554285945973924,0.9362878710662065,1.2171471475716853,1.4227127593941338,1.4753053239513716,1.5278541696057024,1.580491294520222,1.631276447631262,1.6751238511866393,1.7189685742712115
GLC_wt,THD2,0.0,0.0,0.0,0.0,0.0,2.042873971314893e-06,0.0,0.0,0.0,0.0,1.05330213229996e-06,0.0,0.0,0.0,0.0,1.6201255644418127e-05
GLC_wt,TKT1,0.0,-0.007914971961173498,0.011541337602365725,0.1406157337215627,0.2696901298405846,0.398764284468879,0.6554285945973924,0.9362878710662065,1.2171471475716853,1.4227127593941338,1.4753053239513716,1.5278541696057024,1.580491294520222,1.631276447631262,1.6751238511866393,1.7189685742712115
GLC_wt,TKT2,0.0,-0.023886491681596258,-0.03503505211889441,0.06367443943736593,0.16238393099345041,0.26109320428145155,0.5016926312630287,0.7691988076639256,1.0367049841055966,1.2309841862951714,1.2764891973901096,1.3219564591173623,1.3675000644262862,1.4114412746006375,1.449379684887868,1.487314932620998
GLC_wt,TPI,0.0,0.9559920480168851,1.8370402386389892,2.609250463032084,3.3814606874253523,4.1536712288054565,4.844780473077928,5.520510675169481,6.196240877237729,6.953983491606025,7.878349506707084,8.802778647488157,9.727080706481875,10.654046103424859,11.590988742807161,12.527932992456417
